reportingEntity,facilityName,type,State,electricityProductionGJ,electricityProductionMWh,totalScope1EmissionstCO2e,totalEmissionstCO2e,emissionIntensitytCO2eMWh,gridConnected,grid,primaryFuel,YearStart,YearEnd,YearLabel
QGIF SWAN HOLDCO PTY LTD,Wiluna Town Power Station,F,WA,8648.0,31132.8,1536.0,1536,0.64,Off,Off-grid,Diesel,2022,2023,2022-23
QGIF SWAN HOLDCO PTY LTD,Yalgoo Town Power Station,F,WA,3533.0,12718.800000000001,791.0,791,0.81,Off,Off-grid,Diesel,2022,2023,2022-23
RATCH AUSTRALIA CORPORATION PTY LTD,Collector Wind Farm,F,NSW,1978068.0,7121044.8,28.0,1351,3.932007280729367e-06,On,NEM,Solar,2022,2023,2022-23
RATCH AUSTRALIA CORPORATION PTY LTD,Mount Emerald Wind Farm,F,QLD,1568389.0,5646200.4,28.0,1335,4.959087176572762e-06,On,NEM,Wind,2022,2023,2022-23
RATCH AUSTRALIA CORPORATION PTY LTD,Ratch-Australia Collinsville Solar PV,F,QLD,313387.0,1128193.2,36.0,180,3.190942827877353e-05,On,NEM,Solar,2022,2023,2022-23
RATCH AUSTRALIA CORPORATION PTY LTD,Starfish Hill Wind Farm,F,SA,290096.0,1044345.6,24.0,133,2.2980898277351865e-05,On,NEM,Wind,2022,2023,2022-23
RATCH AUSTRALIA CORPORATION PTY LTD,Toora Wind Farm,F,VIC,174541.0,628347.6,21.0,375,3.342099182045097e-05,On,NEM,Wind,2022,2023,2022-23
RATCH AUSTRALIA CORPORATION PTY LTD,Windy Hill Wind Farm,F,QLD,72310.0,260316.0,21.0,43,8.067118425298483e-05,On,NEM,Wind,2022,2023,2022-23
REGIONAL POWER CORPORATION,Denham Power Station & Denham Distribution network,F,WA,20802.0,74887.2,2402.0,2402,0.42,Off,Off-grid,Diesel,2022,2023,2022-23
REGIONAL POWER CORPORATION,Gascoyne Junction Power Station & Distribution network,F,WA,2646.0,9525.6,614.0,614,0.84,Off,Off-grid,Diesel,2022,2023,2022-23
REGIONAL POWER CORPORATION,Kalumburu Power Station & Distribution network,F,WA,8736.0,31449.600000000002,874.0,874,0.36,Off,Off-grid,Diesel,2022,2023,2022-23
